TICKET:: C8hVh7cx3y | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 276][ft: SMIL] [curTime: 1180.27][curIndex: 0 of 2][Buffer: 40.589 of 20][isBuffering: false][BW: 1112.23][Avg BW: 999.39][Peak BW: 1578.37 : Estimated RAW Max Bytes Per Second: 459245.1612903226] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 240 > 24 | DATE:: 2011-12-07 20:50:27.764006 | PORT:: 17094
TICKET:: DsJBUBGFom | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5580][ft: SMIL] [curTime: 1347.13][curIndex: 0 of 2][Buffer: 41.401 of 20][isBuffering: false][BW: 1291.41][Avg BW: 1935.60][Peak BW: 4692.51 : Estimated RAW Max Bytes Per Second: 437304.2328042328] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:52:31.224723 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 6147][ft: SMIL] [curTime: 1345.25][curIndex: 0 of 2][Buffer: 41.296 of 20][isBuffering: false][BW: 1196.48][Avg BW: 554.12][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 793523.3160621761] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:52:31.260585 | PORT:: 17094
TICKET:: bfuyWAXs45 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 95][ft: SMIL] [curTime: 1278.17][curIndex: 0 of 2][Buffer: 112.982 of 20][isBuffering: false][BW: 1444.84][Avg BW: 1270.73][Peak BW: 1587.28 : Estimated RAW Max Bytes Per Second: 579931.7073170731] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 671 > 24 | DATE:: 2011-12-07 20:52:31.507514 | PORT:: 17094
TICKET:: bfuyWAXs45 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 95][ft: SMIL] [curTime: 1278.17][curIndex: 0 of 2][Buffer: 112.982 of 20][isBuffering: false][BW: 1444.84][Avg BW: 1256.12][Peak BW: 1587.28 : Estimated RAW Max Bytes Per Second: 383909.78886756237] [videoView][DEBUG]Detected FPS <1 FPS zero count 1 currentFPS: 0.23 | DATE:: 2011-12-07 20:52:31.508619 | PORT:: 17094
TICKET:: bfuyWAXs45 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 95][ft: SMIL] [curTime: 1278.17][curIndex: 0 of 2][Buffer: 112.982 of 20][isBuffering: false][BW: 1444.84][Avg BW: 1256.12][Peak BW: 1587.28 : Estimated RAW Max Bytes Per Second: 383909.78886756237] Displaying message - Your BW is Low: 1256.12 | DATE:: 2011-12-07 20:52:31.509290 | PORT:: 17094
TICKET:: gLmE2XjuZe | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 895][ft: SMIL] [curTime: 1323.29][curIndex: 0 of 2][Buffer: 28.209 of 20][isBuffering: false][BW: 1214.90][Avg BW: 983.63][Peak BW: 4179.92 : Estimated RAW Max Bytes Per Second: 486486.6666666667] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 322 > 24 | DATE:: 2011-12-07 20:52:31.524557 | PORT:: 17094
TICKET:: gLmE2XjuZe | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 895][ft: SMIL] [curTime: 1323.29][curIndex: 0 of 2][Buffer: 28.209 of 20][isBuffering: false][BW: 1214.90][Avg BW: 982.74][Peak BW: 4179.92 : Estimated RAW Max Bytes Per Second: 486486.6666666667] Displaying message - Your BW is Low: 982.74 | DATE:: 2011-12-07 20:52:31.532838 | PORT:: 17094
TICKET:: yxZJWCvn2L | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 44][ft: SMIL] [curTime: 1280.50][curIndex: 0 of 2][Buffer: 53.328 of 20][isBuffering: false][BW: 1271.27][Avg BW: 739.79][Peak BW: 1271.27 : Estimated RAW Max Bytes Per Second: 433990.8256880734] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 101 > 24 | DATE:: 2011-12-07 20:52:31.534595 | PORT:: 17094
TICKET:: DsJBUBGFom | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5582][ft: SMIL] [curTime: 1347.63][curIndex: 0 of 2][Buffer: 40.911 of 20][isBuffering: false][BW: 1483.79][Avg BW: 1968.27][Peak BW: 4692.51 : Estimated RAW Max Bytes Per Second: 419260.48565121414] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:52:31.709477 | PORT:: 17094
TICKET:: 3Fkqzr9gGU | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 465][ft: SMIL] [curTime: 1303.46][curIndex: 0 of 2][Buffer: 35.85 of 20][isBuffering: false][BW: 1307.68][Avg BW: 969.90][Peak BW: 1896.57 : Estimated RAW Max Bytes Per Second: 522941.17647058825] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 471 > 24 | DATE:: 2011-12-07 20:52:31.843034 | PORT:: 17094
TICKET:: 3Fkqzr9gGU | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 465][ft: SMIL] [curTime: 1303.46][curIndex: 0 of 2][Buffer: 35.85 of 20][isBuffering: false][BW: 1307.68][Avg BW: 971.74][Peak BW: 1896.57 : Estimated RAW Max Bytes Per Second: 454845.10869565216] Displaying message - Your BW is Low: 971.74 | DATE:: 2011-12-07 20:52:31.848584 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 6149][ft: SMIL] [curTime: 1345.76][curIndex: 0 of 2][Buffer: 41.292 of 20][isBuffering: false][BW: 1194.78][Avg BW: 579.16][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 949888.198757764] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:52:31.971198 | PORT:: 17094
TICKET:: yxZJWCvn2L | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 46][ft: SMIL] [curTime: 1281.51][curIndex: 0 of 2][Buffer: 52.828 of 20][isBuffering: false][BW: 1271.27][Avg BW: 766.36][Peak BW: 1271.27 : Estimated RAW Max Bytes Per Second: 433990.8256880734] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 102 > 24 | DATE:: 2011-12-07 20:52:32.052226 | PORT:: 17094
TICKET:: odWjseNuW5 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 292][ft: SMIL] [curTime: 1285.54][curIndex: 0 of 2][Buffer: 35.841 of 20][isBuffering: false][BW: 1636.30][Avg BW: 1256.15][Peak BW: 1688.08 : Estimated RAW Max Bytes Per Second: 449649.51768488745] Displaying message - Your BW is Low: 1256.15 | DATE:: 2011-12-07 20:52:32.144762 | PORT:: 17094
TICKET:: odWjseNuW5 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 292][ft: SMIL] [curTime: 1285.54][curIndex: 0 of 2][Buffer: 35.841 of 20][isBuffering: false][BW: 1636.30][Avg BW: 1256.15][Peak BW: 1688.08 : Estimated RAW Max Bytes Per Second: 449649.51768488745] [videoView][DEBUG]Detected FPS <1 FPS zero count 0 currentFPS: 0.74 | DATE:: 2011-12-07 20:52:32.145830 | PORT:: 17094
TICKET:: gLmE2XjuZe | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 896][ft: SMIL] [curTime: 1323.96][curIndex: 0 of 2][Buffer: 27.542 of 20][isBuffering: false][BW: 1214.90][Avg BW: 984.53][Peak BW: 4179.92 : Estimated RAW Max Bytes Per Second: 486486.6666666667] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 319 > 24 | DATE:: 2011-12-07 20:52:32.148944 | PORT:: 17094
TICKET:: odWjseNuW5 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 292][ft: SMIL] [curTime: 1285.54][curIndex: 0 of 2][Buffer: 35.841 of 20][isBuffering: false][BW: 1636.30][Avg BW: 1269.71][Peak BW: 1688.08 : Estimated RAW Max Bytes Per Second: 449649.51768488745] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 394 > 24 | DATE:: 2011-12-07 20:52:32.149992 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 3][ft: SMIL] [curTime: 0.00][curIndex: 0 of 2][Buffer: 19.644 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [OSMF] [INFO] [org.osmf.net.NetStreamLoadTrait] NetStream.Play.Reset | DATE:: 2011-12-07 20:52:32.285194 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 3][ft: SMIL] [curTime: 0.00][curIndex: 0 of 2][Buffer: 19.644 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [OSMF] [INFO] [org.osmf.net.NetLoader] Stream reconnect: onNetStatus: NetStream.Play.Reset | DATE:: 2011-12-07 20:52:32.285869 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 3][ft: SMIL] [curTime: 0.00][curIndex: 0 of 2][Buffer: 19.644 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [OSMF] [INFO] [org.osmf.net.NetStreamSwitchManager] onNetStatus() - event.info.code=NetStream.Play.Reset | DATE:: 2011-12-07 20:52:32.286523 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 3][ft: SMIL] [curTime: 0.00][curIndex: 0 of 2][Buffer: 19.644 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [OSMF] [INFO] [org.osmf.net.NetStreamLoadTrait] NetStream.Play.Start | DATE:: 2011-12-07 20:52:32.287198 | PORT:: 17094
TICKET:: DsJBUBGFom | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5585][ft: SMIL] [curTime: 1348.13][curIndex: 0 of 2][Buffer: 40.4 of 20][isBuffering: false][BW: 1066.71][Avg BW: 1987.48][Peak BW: 4692.51 : Estimated RAW Max Bytes Per Second: 419260.48565121414] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:52:32.293289 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 3][ft: SMIL] [curTime: 0.00][curIndex: 0 of 2][Buffer: 19.644 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [OSMF] [INFO] [org.osmf.net.NetStreamSwitchManager] onNetStatus() - event.info.code=NetStream.Play.Start | DATE:: 2011-12-07 20:52:32.313086 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 3][ft: SMIL] [curTime: 0.00][curIndex: 0 of 2][Buffer: 19.644 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [videoView][DEBUG]FROM TRAIT BUFFERING CHANGE isBuffering : false time 5 | DATE:: 2011-12-07 20:52:32.314086 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 4][ft: SMIL] [curTime: 0.00][curIndex: 0 of 2][Buffer: 19.644 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [videoView][DEBUG]on buffer TIME CHANGE false time 20 | DATE:: 2011-12-07 20:52:32.316887 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 3][ft: SMIL] [curTime: 0.00][curIndex: 0 of 2][Buffer: 19.644 of NaN][isBuffering: true][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [videoView][DEBUG]FROM TRAIT BUFFERING CHANGE isBuffering : true time 5 | DATE:: 2011-12-07 20:52:32.327252 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 3][ft: SMIL] [curTime: 0.00][curIndex: 0 of 2][Buffer: 19.644 of NaN][isBuffering: true][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [OSMF] [INFO] [org.osmf.net.NetStreamLoadTrait] NetStream.Buffer.Full | DATE:: 2011-12-07 20:52:32.328298 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 3][ft: SMIL] [curTime: 0.00][curIndex: 0 of 2][Buffer: 19.644 of NaN][isBuffering: true][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [OSMF] [INFO] [org.osmf.net.NetStreamSwitchManager] onNetStatus() - event.info.code=NetStream.Buffer.Full | DATE:: 2011-12-07 20:52:32.328947 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 4][ft: SMIL] [curTime: 0.00][curIndex: 0 of 2][Buffer: 19.644 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [videoView][DEBUG]initial seek: true   seeking to: 1275   allowedSeek false media canSeek:false duration: NaN | DATE:: 2011-12-07 20:52:32.330083 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 4][ft: SMIL] [curTime: 0.00][curIndex: 0 of 2][Buffer: 19.997 of 20][isBuffering: false][BW: 256.70][Avg BW: 0.00][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: 3846375] [videoView][DEBUG] onDurationChange:  durationChange duration 5613.169 | DATE:: 2011-12-07 20:52:32.333711 | PORT:: 17094
TICKET:: odWjseNuW5 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 293][ft: SMIL] [curTime: 1286.29][curIndex: 0 of 2][Buffer: 35.674 of 20][isBuffering: false][BW: 1636.30][Avg BW: 1269.71][Peak BW: 1688.08 : Estimated RAW Max Bytes Per Second: 449649.51768488745] [videoView][DEBUG]Detected FPS <1 FPS zero count 1 currentFPS: 0.78 | DATE:: 2011-12-07 20:52:32.345215 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 6152][ft: SMIL] [curTime: 1346.32][curIndex: 0 of 2][Buffer: 40.75 of 20][isBuffering: false][BW: 988.24][Avg BW: 597.53][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 949888.198757764] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:52:32.346505 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 3][ft: SMIL] [curTime: 0.00][curIndex: 0 of 2][Buffer: 19.644 of NaN][isBuffering: true][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [OSMF] [INFO] [org.osmf.net.NetLoader] Stream reconnect: onNetStatus: NetStream.Buffer.Full | DATE:: 2011-12-07 20:52:32.348956 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 3][ft: SMIL] [curTime: 0.00][curIndex: 0 of 2][Buffer: 19.644 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [OSMF] [INFO] [org.osmf.net.NetLoader] Stream reconnect: onNetStatus: NetStream.Play.Start | DATE:: 2011-12-07 20:52:32.365373 | PORT:: 17094
TICKET:: 3Fkqzr9gGU | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 467][ft: SMIL] [curTime: 1304.17][curIndex: 0 of 2][Buffer: 35.35 of 20][isBuffering: false][BW: 1307.68][Avg BW: 968.07][Peak BW: 1896.57 : Estimated RAW Max Bytes Per Second: 522941.17647058825] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 399 > 24 | DATE:: 2011-12-07 20:52:32.368603 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 3][ft: SMIL] [curTime: 0.00][curIndex: 0 of 2][Buffer: 19.644 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [videoView][DEBUG]Change in STATE:playing  MP canPlay true canSeek false seekInto point 1275 | DATE:: 2011-12-07 20:52:32.371796 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 3][ft: SMIL] [curTime: 0.00][curIndex: 0 of 2][Buffer: 19.644 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [OSMF] [INFO] [org.osmf.net.NetStreamSwitchManager] prepareForSwitching() - Starting with stream index 0 at 1000 kbps | DATE:: 2011-12-07 20:52:32.388399 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 3][ft: SMIL] [curTime: 0.00][curIndex: 0 of 2][Buffer: 19.644 of NaN][isBuffering: true][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [videoView][DEBUG]Change in STATE:buffering  MP canPlay true canSeek false seekInto point 1275 | DATE:: 2011-12-07 20:52:32.399673 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 5][ft: SMIL] [curTime: 1.09][curIndex: 0 of 2][Buffer: 0 of 20][isBuffering: false][BW: 256.70][Avg BW: 0.00][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: 3846375] [videoView][DEBUG]onSeekingChange: seekingChange seek Event to 1275 | DATE:: 2011-12-07 20:52:32.479908 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 5][ft: SMIL] [curTime: 1.09][curIndex: 0 of 2][Buffer: 20.958 of 20][isBuffering: false][BW: 256.70][Avg BW: 0.00][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: 3846375] [videoView][DEBUG]initial seek: true   seeking to: 1275   allowedSeek true media canSeek:true duration: 5613.169 | DATE:: 2011-12-07 20:52:32.480636 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 5][ft: SMIL] [curTime: 1.09][curIndex: 0 of 2][Buffer: 0 of 20][isBuffering: false][BW: 256.70][Avg BW: 0.00][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: 3846375] [videoView][DEBUG]Change in STATE:buffering  MP canPlay true canSeek true seekInto point 1275 | DATE:: 2011-12-07 20:52:32.481662 | PORT:: 17094
TICKET:: yxZJWCvn2L | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 48][ft: SMIL] [curTime: 1282.07][curIndex: 0 of 2][Buffer: 52.37 of 20][isBuffering: false][BW: 1271.27][Avg BW: 790.41][Peak BW: 1271.27 : Estimated RAW Max Bytes Per Second: 433990.8256880734] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 113 > 24 | DATE:: 2011-12-07 20:52:32.557697 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 5][ft: SMIL] [curTime: 1275.00][curIndex: 0 of 2][Buffer: 0.001 of 20][isBuffering: true][BW: 256.70][Avg BW: 0.00][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: 3846375] [videoView][DEBUG]onSeekingChange: seekingChange seek Event to 1275 | DATE:: 2011-12-07 20:52:32.634293 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 5][ft: SMIL] [curTime: 1.09][curIndex: 0 of 2][Buffer: 0.001 of 20][isBuffering: false][BW: 256.70][Avg BW: 0.00][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: 3846375] [OSMF] [INFO] [org.osmf.net.NetStreamLoadTrait] NetStream.Play.Start | DATE:: 2011-12-07 20:52:32.635478 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 5][ft: SMIL] [curTime: 1.09][curIndex: 0 of 2][Buffer: 0.001 of 20][isBuffering: false][BW: 256.70][Avg BW: 0.00][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: 3846375] [OSMF] [INFO] [org.osmf.net.NetStreamSwitchManager] onNetStatus() - event.info.code=NetStream.Play.Start | DATE:: 2011-12-07 20:52:32.636212 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 5][ft: SMIL] [curTime: 1.09][curIndex: 0 of 2][Buffer: 0.001 of 20][isBuffering: false][BW: 256.70][Avg BW: 0.00][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: 3846375] [OSMF] [INFO] [org.osmf.net.NetLoader] Stream reconnect: onNetStatus: NetStream.Play.Start | DATE:: 2011-12-07 20:52:32.637020 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 5][ft: SMIL] [curTime: 1.09][curIndex: 0 of 2][Buffer: 0.001 of 20][isBuffering: true][BW: 256.70][Avg BW: 0.00][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: 3846375] [videoView][DEBUG]FROM TRAIT BUFFERING CHANGE isBuffering : true time 20 | DATE:: 2011-12-07 20:52:32.637937 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 5][ft: SMIL] [curTime: 1.09][curIndex: 0 of 2][Buffer: 0.001 of 20][isBuffering: true][BW: 256.70][Avg BW: 0.00][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: 3846375] [OSMF] [INFO] [org.osmf.net.NetStreamLoadTrait] NetStream.Seek.Notify | DATE:: 2011-12-07 20:52:32.642340 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 5][ft: SMIL] [curTime: 1.09][curIndex: 0 of 2][Buffer: 0.001 of 20][isBuffering: true][BW: 256.70][Avg BW: 0.00][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: 3846375] [OSMF] [INFO] [org.osmf.net.NetLoader] Stream reconnect: onNetStatus: NetStream.Seek.Notify | DATE:: 2011-12-07 20:52:32.644028 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 5][ft: SMIL] [curTime: 1275.00][curIndex: 0 of 2][Buffer: 0.001 of 20][isBuffering: true][BW: 256.70][Avg BW: 0.00][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: 3846375] [videoView][DEBUG]Change in STATE:playing  MP canPlay true canSeek true seekInto point 1275 | DATE:: 2011-12-07 20:52:32.648167 | PORT:: 17094
TICKET:: ATWNsi9INp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 5][ft: SMIL] [curTime: 1.09][curIndex: 0 of 2][Buffer: 0.001 of 20][isBuffering: true][BW: 256.70][Avg BW: 0.00][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: 3846375] [OSMF] [INFO] [org.osmf.net.NetStreamSwitchManager] onNetStatus() - event.info.code=NetStream.Seek.Notify | DATE:: 2011-12-07 20:52:32.668888 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 6154][ft: SMIL] [curTime: 1346.87][curIndex: 0 of 2][Buffer: 40.208 of 20][isBuffering: false][BW: 682.34][Avg BW: 606.04][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 949888.198757764] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:52:32.888315 | PORT:: 17094
TICKET:: 3Fkqzr9gGU | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 470][ft: SMIL] [curTime: 1304.61][curIndex: 0 of 2][Buffer: 34.808 of 20][isBuffering: false][BW: 1307.68][Avg BW: 966.24][Peak BW: 1896.57 : Estimated RAW Max Bytes Per Second: 522941.17647058825] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 320 > 24 | DATE:: 2011-12-07 20:52:32.920312 | PORT:: 17094
TICKET:: XyuAmipvFM | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 69][ft: SMIL] [curTime: 1266.83][curIndex: 0 of 2][Buffer: 46.667 of 20][isBuffering: false][BW: 1089.70][Avg BW: 1258.50][Peak BW: 1734.88 : Estimated RAW Max Bytes Per Second: 406249.433106576] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 356 > 24 | DATE:: 2011-12-07 20:52:33.217523 | PORT:: 17094
